case_id,state,isMetro,areaname,county,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income
50,AL,FALSE,"Monroe County, AL",Monroe County,1p0c,5748,3102.1626,11265.64452,5686.79004,3206.76312,0,5468.8554,34478.2152,50684.13281
50,AL,FALSE,"Monroe County, AL",Monroe County,1p1c,7608,4571.83416,11809.79736,8495.9568,4413.23436,4829.80956,5385.72252,47114.3556,50684.13281
50,AL,FALSE,"Monroe County, AL",Monroe County,1p2c,7608,6698.50128,12412.9464,11305.12356,5183.80992,11604.00804,6159.5508,60971.9412,50684.13281
50,AL,FALSE,"Monroe County, AL",Monroe County,1p3c,9468,8936.09472,12785.8464,14114.2908,6668.529,13688.3772,7383.156,73044.2928,50684.13281
50,AL,FALSE,"Monroe County, AL",Monroe County,1p4c,9468,10938.38448,12915.8304,16923.4572,7394.0376,13688.3772,6998.32032,78326.4084,50684.13281
50,AL,FALSE,"Monroe County, AL",Monroe County,2p0c,6672,5687.29836,13037.8428,11373.58008,4478.2614,0,6884.58624,48133.5708,50684.13281
50,AL,FALSE,"Monroe County, AL",Monroe County,2p1c,7608,7078.41504,13602.1584,14182.746,5321.46756,4829.80956,7302.54276,59925.1404,50684.13281
50,AL,FALSE,"Monroe County, AL",Monroe County,2p2c,7608,8964.65988,13948.4244,16991.9136,6004.92816,11604.00804,7932.6834,73054.6176,50684.13281
50,AL,FALSE,"Monroe County, AL",Monroe County,2p3c,9468,10945.16892,14065.4868,19801.0812,7396.49628,13688.3772,8550.28128,83914.8924,50684.13281
50,AL,FALSE,"Monroe County, AL",Monroe County,2p4c,9468,13394.2632,13994.2608,22610.2476,8283.8994,13688.3772,8047.66404,89486.7132,50684.13281
51,AL,TRUE,"Montgomery, AL MSA",Montgomery County,1p0c,7625.82564,3382.29084,9378.9456,5737.47984,3988.67472,0,5734.00596,35847.2232,64886.16406
51,AL,TRUE,"Montgomery, AL MSA",Montgomery County,1p1c,10819.14036,4984.67472,10161.9726,8659.5564,5726.34564,5792.41152,6520.17996,52664.2788,64886.16406
51,AL,TRUE,"Montgomery, AL MSA",Montgomery County,1p2c,10819.14036,7303.38132,11085.3318,11581.6326,6566.50488,14909.8356,8388.50028,70654.3248,64886.16406
51,AL,TRUE,"Montgomery, AL MSA",Montgomery County,1p3c,13678.8252,9743.03316,12315.9384,14503.7076,8486.66304,17715.198,11311.26564,87754.6284,64886.16406
51,AL,TRUE,"Montgomery, AL MSA",Montgomery County,1p4c,13678.8252,11926.1316,12822.3936,17425.7856,9277.68528,17715.198,11634.01536,94480.0368,64886.16406
51,AL,TRUE,"Montgomery, AL MSA",Montgomery County,2p0c,9127.16016,6200.8674,11655.94632,11474.95968,5553.9492,0,7551.23436,51564.1176,64886.16406
51,AL,TRUE,"Montgomery, AL MSA",Montgomery County,2p1c,10819.14036,7717.60332,12548.67,14397.0372,6716.59356,5792.41152,8638.74612,66630.1992,64886.16406
51,AL,TRUE,"Montgomery, AL MSA",Montgomery County,2p2c,10819.14036,9774.17796,13843.752,17319.1128,7461.77124,14909.8356,10224.10908,84351.9024,64886.16406
51,AL,TRUE,"Montgomery, AL MSA",Montgomery County,2p3c,13678.8252,11933.52828,14333.6016,20241.1872,9280.36596,17715.198,11810.4924,98993.2032,64886.16406
51,AL,TRUE,"Montgomery, AL MSA",Montgomery County,2p4c,13678.8252,14603.7792,14626.7988,23163.2652,10247.90328,17715.198,12022.1016,106057.8756,64886.16406
52,AL,TRUE,"Decatur, AL MSA",Morgan County,1p0c,6311.52468,3216.28896,10529.79492,5569.47984,3452.30268,0,5485.69152,34565.0832,65752.80469
52,AL,TRUE,"Decatur, AL MSA",Morgan County,1p1c,8779.095,4740.02784,11226.3552,8408.08224,4898.51112,5066.3346,5751.14832,48869.5548,65752.80469
52,AL,TRUE,"Decatur, AL MSA",Morgan County,1p2c,8779.095,6944.9334,11963.16792,11246.68428,5697.43548,13040.8932,6902.94504,64575.1524,65752.80469
52,AL,TRUE,"Decatur, AL MSA",Morgan County,1p3c,11469.8628,9264.84744,13009.5912,14085.2856,7513.00344,15494.6016,9161.17968,79998.3696,65752.80469
52,AL,TRUE,"Decatur, AL MSA",Morgan County,1p4c,11469.8628,11340.79908,13278.6168,16923.8892,8265.2022,15494.6016,9191.33568,85964.3088,65752.80469
52,AL,TRUE,"Decatur, AL MSA",Morgan County,2p0c,7117.51464,5896.52964,12604.1568,11138.95968,4715.50128,0,6939.14064,48411.8028,65752.80469
52,AL,TRUE,"Decatur, AL MSA",Morgan County,2p1c,8779.095,7338.82476,13296.5172,13977.5628,5840.15772,5066.3346,7721.01564,62019.51,65752.80469
52,AL,TRUE,"Decatur, AL MSA",Morgan County,2p2c,8779.095,9294.46368,14392.3272,16816.164,6548.76264,13040.8932,8895.22632,77766.9312,65752.80469
52,AL,TRUE,"Decatur, AL MSA",Morgan County,2p3c,11469.8628,11347.83396,14640.4164,19654.7664,8267.75172,15494.6016,9978.85176,90854.0856,65752.80469
52,AL,TRUE,"Decatur, AL MSA",Morgan County,2p4c,11469.8628,13887.0276,14689.0572,22493.3688,9187.8018,15494.6016,9768.54708,96990.27,65752.80469
53,AL,FALSE,"Perry County, AL",Perry County,1p0c,5748,3185.16324,11278.75416,5686.79004,3236.8374,0,5499.18564,34634.73,36420.49219
53,AL,FALSE,"Perry County, AL",Perry County,1p1c,7608,4694.15664,11879.09544,8495.9568,4457.55648,4842.49992,5453.172,47430.4368,36420.49219
53,AL,FALSE,"Perry County, AL",Perry County,1p2c,7608,6877.72488,12505.8012,11305.12356,5248.74972,11634.49728,6255.50388,61435.4004,36420.49219
53,AL,FALSE,"Perry County, AL",Perry County,1p3c,9468,9175.18728,12894.0732,14114.2908,6755.16132,13724.3424,7541.92968,73672.986,36420.49219
53,AL,FALSE,"Perry County, AL",Perry County,1p4c,9468,11231.05008,13037.3568,16923.4572,7500.0828,13724.3424,7192.54692,79076.8356,36420.49219
53,AL,FALSE,"Perry County, AL",Perry County,2p0c,6672,5839.46628,13025.6724,11373.58008,4533.39768,0,6932.17968,48376.2948,36420.49219
53,AL,FALSE,"Perry County, AL",Perry County,2p1c,7608,7267.80396,13610.01,14182.746,5390.09064,4842.49992,7372.19892,60273.3516,36420.49219
53,AL,FALSE,"Perry County, AL",Perry County,2p2c,7608,9204.51636,13970.5968,16991.9136,6091.83732,11634.49728,8030.50416,73531.8636,36420.49219
53,AL,FALSE,"Perry County, AL",Perry County,2p3c,9468,11238.01536,14096.4096,19801.0812,7502.60592,13724.3424,8671.83624,84502.2888,36420.49219
53,AL,FALSE,"Perry County, AL",Perry County,2p4c,9468,13752.6372,14031.6372,22610.2476,8413.75272,13724.3424,8198.88276,90199.5,36420.49219
54,AL,TRUE,"Pickens County, AL HUD Metro FMR Area",Pickens County,1p0c,5880,3506.7924,11478.55596,5593.47984,3401.205,0,5673.21684,35533.2504,55549.23438
54,AL,TRUE,"Pickens County, AL HUD Metro FMR Area",Pickens County,1p1c,7608,5168.15952,12114.2556,8444.00688,4629.30612,4776.88476,5653.08576,48393.6972,55549.23438
54,AL,TRUE,"Pickens County, AL HUD Metro FMR Area",Pickens County,1p2c,7608,7572.21828,12771.3252,11294.53344,5500.39164,12295.8396,6739.8318,63782.1384,55549.23438
54,AL,TRUE,"Pickens County, AL HUD Metro FMR Area",Pickens County,1p3c,10284,10101.67308,13188.6384,14145.0612,7386.53388,14609.3652,8770.48464,78485.76,55549.23438
54,AL,TRUE,"Pickens County, AL HUD Metro FMR Area",Pickens County,1p4c,10284,12365.1312,13360.038,16995.588,8206.67364,14609.3652,8800.53144,84621.3276,55549.23438
54,AL,TRUE,"Pickens County, AL HUD Metro FMR Area",Pickens County,2p0c,5916,6429.12012,13219.1028,11186.95968,4473.12372,0,6878.57448,48102.882,55549.23438
54,AL,TRUE,"Pickens County, AL HUD Metro FMR Area",Pickens County,2p1c,7608,8001.687,13833.8784,14037.486,5656.00524,4776.88476,7625.10576,61539.0468,55549.23438
54,AL,TRUE,"Pickens County, AL HUD Metro FMR Area",Pickens County,2p2c,7608,10133.96412,14223.726,16888.014,6428.61324,12295.8396,8564.21856,76142.3784,55549.23438
54,AL,TRUE,"Pickens County, AL HUD Metro FMR Area",Pickens County,2p3c,10284,12372.8004,14380.6788,19738.5408,8209.45236,14609.3652,9648.75804,89243.5956,55549.23438
54,AL,TRUE,"Pickens County, AL HUD Metro FMR Area",Pickens County,2p4c,10284,15141.3408,14347.1556,22589.0664,9212.60304,14609.3652,9432.6174,95616.1524,55549.23438
55,AL,FALSE,"Pike County, AL",Pike County,1p0c,6120,3537.91776,10582.18728,5686.79004,3499.44432,0,5569.05468,34995.3924,58535.24609
55,AL,FALSE,"Pike County, AL",Pike County,1p1c,8100,5214.03108,11070.45192,8495.9568,4824.19848,5006.99412,5645.51556,48357.1464,58535.24609
55,AL,FALSE,"Pike County, AL",Pike County,1p2c,8100,7639.4268,11630.64408,11305.12356,5703.015,12029.7072,6575.19948,62983.1136,58535.24609
55,AL,FALSE,"Pike County, AL",Pike County,1p3c,10620,10191.3318,11963.25732,14114.2908,7540.76592,14190.5436,8391.89868,77012.0856,58535.24609
55,AL,FALSE,"Pike County, AL",Pike County,1p4c,10620,12474.8808,12054.0636,16923.4572,8368.18584,14190.5436,8308.98408,82940.1156,58535.24609
55,AL,FALSE,"Pike County, AL",Pike County,2p0c,6912,6486.1824,12411.3708,11373.58008,4854.68952,0,7076.26176,49114.0836,58535.24609
55,AL,FALSE,"Pike County, AL",Pike County,2p1c,8100,8072.7078,12931.4892,14182.746,5860.00968,5006.99412,7684.97244,61838.9184,58535.24609
55,AL,FALSE,"Pike County, AL",Pike County,2p2c,8100,10223.90988,13235.9292,16991.9136,6639.4746,12029.7072,8472.6174,75693.5508,58535.24609
55,AL,FALSE,"Pike County, AL",Pike County,2p3c,10620,12482.6172,13309.8384,19801.0812,8370.98952,14190.5436,9436.77324,88211.8416,58535.24609
55,AL,FALSE,"Pike County, AL",Pike County,2p4c,10620,15275.7324,13780.2216,22610.2476,9383.0442,14190.5436,9328.28904,95188.0776,58535.24609
56,AL,FALSE,"Randolph County, AL",Randolph County,1p0c,5748,3071.037,11225.0442,5686.79004,3195.48492,0,5448.89832,34375.254,56018.49609
56,AL,FALSE,"Randolph County, AL",Randolph County,1p1c,7608,4525.96248,11849.8638,8495.9568,4396.61316,4839.76428,5381.53524,47097.6972,56018.49609
56,AL,FALSE,"Randolph County, AL",Randolph County,1p2c,7608,6631.2912,12513.0144,11305.12356,5159.45688,11627.9238,6168.01536,61012.8276,56018.49609
56,AL,FALSE,"Randolph County, AL",Randolph County,1p3c,10284,8846.43456,12941.8392,14114.2908,6931.71096,13716.588,7780.74972,74615.6136,56018.49609
56,AL,FALSE,"Randolph County, AL",Randolph County,1p4c,10284,10828.63476,13131.3576,16923.4572,7649.94,13716.588,7433.14092,79967.1156,56018.49609
56,AL,FALSE,"Randolph County, AL",Randolph County,2p0c,6672,5630.235,13066.7724,11373.58008,4457.58504,0,6872.6916,48072.864,56018.49609
56,AL,FALSE,"Randolph County, AL",Randolph County,2p1c,7608,7007.39424,13687.7208,14182.746,5295.73356,4839.76428,7302.23076,59923.5876,56018.49609
56,AL,FALSE,"Randolph County, AL",Randolph County,2p2c,7608,8874.71412,14090.01,16991.9136,5972.33748,11627.9238,7943.76564,73108.6644,56018.49609
56,AL,FALSE,"Randolph County, AL",Randolph County,2p3c,10284,10835.35176,14260.9632,19801.0812,7652.37456,13716.588,8859.375,85409.73,56018.49609
56,AL,FALSE,"Randolph County, AL",Randolph County,2p4c,10284,13259.8728,14240.1648,22610.2476,8530.87356,13716.588,8371.27368,91013.022,56018.49609
57,AL,TRUE,"Columbus, GA-AL MSA",Russell County,1p0c,6941.51592,3257.7894,10227.61236,5989.47984,3695.61072,0,5733.71892,35845.728,55667.32031
57,AL,TRUE,"Columbus, GA-AL MSA",Russell County,1p1c,8967.92136,4801.1898,10826.28444,9036.76752,4989.09192,5347.65564,5970.05088,49938.9612,55667.32031
57,AL,TRUE,"Columbus, GA-AL MSA",Russell County,1p2c,8967.92136,7034.54592,11503.16532,12084.0552,5798.32512,13765.0212,7366.8948,66519.9252,55667.32031
57,AL,TRUE,"Columbus, GA-AL MSA",Russell County,1p3c,12050.6436,9384.3948,11951.80368,15131.3424,7766.75976,16354.9788,9808.3044,82448.226,55667.32031
57,AL,TRUE,"Columbus, GA-AL MSA",Russell County,1p4c,12050.6436,11487.1326,12679.314,18178.6308,8528.66532,16354.9788,10209.69504,89489.0628,55667.32031
57,AL,TRUE,"Columbus, GA-AL MSA",Russell County,2p0c,7728.3648,5972.61432,12252.2832,11978.95968,4964.40528,0,7282.78488,50179.4124,55667.32031
57,AL,TRUE,"Columbus, GA-AL MSA",Russell County,2p1c,8967.92136,7433.52024,12891.36,15026.2476,5942.88936,5347.65564,8047.49196,63657.0876,55667.32031
57,AL,TRUE,"Columbus, GA-AL MSA",Russell County,2p2c,8967.92136,9414.39252,13315.4604,18073.5348,6660.6372,13765.0212,9233.33568,79430.3028,55667.32031
57,AL,TRUE,"Columbus, GA-AL MSA",Russell County,2p3c,12050.6436,11494.2576,14112.7872,21120.8232,8531.24628,16354.9788,10694.61696,94359.3516,55667.32031
57,AL,TRUE,"Columbus, GA-AL MSA",Russell County,2p4c,12050.6436,14066.2164,14110.548,24168.1104,9463.1682,16354.9788,10747.83624,100961.508,55667.32031
58,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",St. Clair County,1p0c,8897.33208,3579.4182,11000.12916,5845.47984,4520.81904,0,6628.1052,40471.2828,70827.38281
58,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",St. Clair County,1p1c,10912.02756,5275.19244,11872.626,8821.218,5865.26844,5667.26916,7085.08956,55498.6932,70827.38281
58,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",St. Clair County,1p2c,10912.02756,7729.03932,13269.1284,11796.9558,6754.3938,14587.7148,9321.60936,74370.8676,70827.38281
58,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",St. Clair County,1p3c,14189.9928,10310.87772,13878.1728,14772.6948,8877.63204,17332.4688,12437.4684,91799.3088,70827.38281
58,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",St. Clair County,1p4c,14189.9928,12621.2124,14223.3804,17748.432,9714.7566,17332.4688,12851.43,98681.6724,70827.38281
58,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",St. Clair County,2p0c,9485.40528,6562.26708,13055.2656,11690.95968,5814.70464,0,8181.71124,54790.3128,70827.38281
58,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",St. Clair County,2p1c,10912.02756,8167.40184,14474.2248,14666.6988,6913.22976,5667.26916,9333.36696,70134.2172,70827.38281
58,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",St. Clair County,2p2c,10912.02756,10343.83884,15050.3808,17642.436,7701.83868,14587.7148,10751.92968,86990.1684,70827.38281
58,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",St. Clair County,2p3c,14189.9928,12629.04,15372.7176,20618.1744,9717.59328,17332.4688,12689.586,102549.5748,70827.38281
58,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",St. Clair County,2p4c,14189.9928,15454.92,15493.7184,23593.9116,10741.52124,17332.4688,12961.4604,109767.996,70827.38281
59,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Shelby County,1p0c,11374.24512,3517.16784,10529.75532,5845.47984,5395.74612,0,7302.34788,43964.742,98419.22656
59,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Shelby County,1p1c,13949.808,5183.45028,11378.68428,8821.218,6932.73408,6489.94704,8159.34744,60915.1872,98419.22656
59,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Shelby County,1p2c,13949.808,7594.62084,12753.936,11796.9558,7806.39624,16705.3128,11234.4294,81841.4592,98419.22656
59,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Shelby County,1p3c,18140.3184,10131.55956,13375.122,14772.6948,10244.01564,19848.5028,15210.5928,101722.8048,98419.22656
59,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Shelby County,1p4c,18140.3184,12401.7144,13736.2764,17748.432,11066.58324,19848.5028,15718.3056,108660.1284,98419.22656
59,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Shelby County,2p0c,12126.0312,6448.1418,12668.2872,11690.95968,6730.155,0,8923.1448,58586.7192,98419.22656
59,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Shelby County,2p1c,13949.808,8025.36108,14071.4256,14666.6988,7962.471,6489.94704,10407.57792,75573.2868,98419.22656
59,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Shelby County,2p2c,13949.808,10163.94648,14659.704,17642.436,8737.3638,16705.3128,12150.2184,94008.7908,98419.22656
59,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Shelby County,2p3c,18140.3184,12409.4064,14998.77,20618.1744,11069.37084,19848.5028,15122.4912,112207.0308,98419.22656
59,AL,TRUE,"Birmingham-Hoover, AL HUD Metro FMR Area",Shelby County,2p4c,18140.3184,15186.1392,15135.8568,23593.9116,12075.4896,19848.5028,15449.8896,119430.1056,98419.22656
60,AL,FALSE,"Sumter County, AL",Sumter County,1p0c,7020,3071.037,11181.70752,5686.79004,3656.38068,0,5854.6758,36470.5896,45116.68359
60,AL,FALSE,"Sumter County, AL",Sumter County,1p1c,9300,4525.96248,11795.685,8495.9568,5009.6916,5232.92544,6070.48824,50430.7092,45116.68359
60,AL,FALSE,"Sumter County, AL",Sumter County,1p2c,9300,6631.2912,12423.2916,11305.12356,5772.53544,12572.5248,6996.67968,65001.4452,45116.68359
60,AL,FALSE,"Sumter County, AL",Sumter County,1p3c,11568,8846.43456,12808.5756,14114.2908,7396.9548,14830.8636,8718.40644,78283.524,45116.68359
60,AL,FALSE,"Sumter County, AL",Sumter County,1p4c,11568,10828.63476,12944.8332,16923.4572,8115.18384,14830.8636,8549.02368,83759.994,45116.68359
60,AL,FALSE,"Sumter County, AL",Sumter County,2p0c,7236,5630.235,12907.6728,11373.58008,4661.94432,0,7021.27368,48830.7072,45116.68359
60,AL,FALSE,"Sumter County, AL",Sumter County,2p1c,9300,7007.39424,13491.2208,14182.746,5908.81164,5232.92544,7926.4416,63049.5408,45116.68359
60,AL,FALSE,"Sumter County, AL",Sumter County,2p2c,9300,8874.71412,13846.6608,16991.9136,6585.41604,12572.5248,8716.10964,76887.3396,45116.68359
60,AL,FALSE,"Sumter County, AL",Sumter County,2p3c,11568,10835.35176,13965.0372,19801.0812,8117.6184,14830.8636,9525.49224,88643.4432,45116.68359
60,AL,FALSE,"Sumter County, AL",Sumter County,2p4c,11568,13259.8728,13892.6496,22610.2476,8996.11668,14830.8636,9102.7266,94260.4752,45116.68359
61,AL,FALSE,"Talladega County, AL",Talladega County,1p0c,6120,3413.41668,10578.26004,5686.79004,3454.33296,0,5527.35756,34780.1568,56166.35938
61,AL,FALSE,"Talladega County, AL",Talladega County,1p1c,8100,5030.54592,11238.33252,8495.9568,4757.71476,5001.20184,5622.53904,48246.2904,56166.35938
61,AL,FALSE,"Talladega County, AL",Talladega County,1p2c,8100,7370.59128,11935.67724,11305.12356,5605.60548,12015.7908,6555.6834,62888.4732,56166.35938
61,AL,FALSE,"Talladega County, AL",Talladega County,1p3c,10560,9832.69332,12398.874,14114.2908,7389.07692,14174.1252,8339.87472,76808.9352,56166.35938
61,AL,FALSE,"Talladega County, AL",Talladega County,1p4c,10560,12035.8812,12620.5572,16923.4572,8187.37872,14174.1252,8255.16432,82756.5648,56166.35938
61,AL,FALSE,"Talladega County, AL",Talladega County,2p0c,6144,6257.9304,12540.132,11373.58008,4493.70816,0,6777.39036,47586.7416,56166.35938
61,AL,FALSE,"Talladega County, AL",Talladega County,2p1c,8100,7788.62472,13193.9484,14182.746,5757.07512,5001.20184,7652.46456,61676.0628,56166.35938
61,AL,FALSE,"Talladega County, AL",Talladega County,2p2c,8100,9864.12372,13627.8384,16991.9136,6509.11008,12015.7908,8443.84356,75552.6216,56166.35938
61,AL,FALSE,"Talladega County, AL",Talladega County,2p3c,10560,12043.3464,13829.4492,19801.0812,8190.08424,14174.1252,9390.95292,87989.0388,56166.35938
61,AL,FALSE,"Talladega County, AL",Talladega County,2p4c,10560,14738.1696,14455.338,22610.2476,9166.52412,14174.1252,9278.28144,94982.6832,56166.35938
62,AL,FALSE,"Tallapoosa County, AL",Tallapoosa County,1p0c,5772,3278.53968,10982.02512,5686.79004,3279.36768,0,5466.3006,34465.0224,57904.77344
62,AL,FALSE,"Tallapoosa County, AL",Tallapoosa County,1p1c,7608,4831.77096,11624.01708,8495.9568,4507.41984,5030.9898,5484.88656,47583.0408,57904.77344
62,AL,FALSE,"Tallapoosa County, AL",Tallapoosa County,1p2c,7608,7079.35176,12308.1,11305.12356,5321.80704,12087.36,6393.60576,62103.3456,57904.77344
62,AL,FALSE,"Tallapoosa County, AL",Tallapoosa County,1p3c,10692,9444.16704,12756.1464,14114.2908,7296.12744,14258.5488,8371.61724,76932.8964,57904.77344
62,AL,FALSE,"Tallapoosa County, AL",Tallapoosa County,1p4c,10692,11560.30008,12965.1492,16923.4572,8062.88604,14258.5488,8238.9456,82701.2868,57904.77344
62,AL,FALSE,"Tallapoosa County, AL",Tallapoosa County,2p0c,6048,6010.65672,12901.2924,11373.58008,4369.32684,0,6751.4334,47454.2904,57904.77344
62,AL,FALSE,"Tallapoosa County, AL",Tallapoosa County,2p1c,7608,7480.86696,13543.7124,14182.746,5467.2912,5030.9898,7475.25,60788.8596,57904.77344
62,AL,FALSE,"Tallapoosa County, AL",Tallapoosa County,2p2c,7608,9474.35748,13964.4756,16991.9136,6189.61152,12087.36,8240.13276,74555.8476,57904.77344
62,AL,FALSE,"Tallapoosa County, AL",Tallapoosa County,2p3c,10692,11567.46972,14154.7716,19801.0812,8065.48392,14258.5488,9375.73464,87915.0876,57904.77344
62,AL,FALSE,"Tallapoosa County, AL",Tallapoosa County,2p4c,10692,14155.8108,14785.104,22610.2476,9003.342,14258.5488,9214.19532,94719.246,57904.77344
63,AL,TRUE,"Tuscaloosa, AL HUD Metro FMR Area",Tuscaloosa County,1p0c,8416.34256,3600.16884,10223.07132,5341.47984,4354.05612,0,6171.06444,38106.1812,70579.91406
63,AL,TRUE,"Tuscaloosa, AL HUD Metro FMR Area",Tuscaloosa County,1p1c,10218.97488,5305.7736,10912.311,8066.79564,5625.22848,5422.45128,6372.22632,51923.76,70579.91406
63,AL,TRUE,"Tuscaloosa, AL HUD Metro FMR Area",Tuscaloosa County,1p2c,10218.97488,7773.846,11658.67968,10792.11108,6519.50832,13957.5468,7943.8476,68864.514,70579.91406
63,AL,TRUE,"Tuscaloosa, AL HUD Metro FMR Area",Tuscaloosa County,1p3c,12922.9236,10370.65212,12707.0592,13517.4276,8440.1814,16583.73,10563.71124,85105.6872,70579.91406
63,AL,TRUE,"Tuscaloosa, AL HUD Metro FMR Area",Tuscaloosa County,1p4c,12922.9236,12694.38,12994.14,16242.7428,9282.15972,16583.73,10788.40644,91508.484,70579.91406
63,AL,TRUE,"Tuscaloosa, AL HUD Metro FMR Area",Tuscaloosa County,2p0c,8465.06256,6600.30984,12357.912,10682.95968,5458.77864,0,7443.5274,51008.5488,70579.91406
63,AL,TRUE,"Tuscaloosa, AL HUD Metro FMR Area",Tuscaloosa County,2p1c,10218.97488,8214.75,13063.2,13408.2756,6679.26564,5422.45128,8394.62112,65401.5408,70579.91406
63,AL,TRUE,"Tuscaloosa, AL HUD Metro FMR Area",Tuscaloosa County,2p2c,10218.97488,10403.80368,14166.2496,16133.5908,7472.44632,13957.5468,9778.875,82131.486,70579.91406
63,AL,TRUE,"Tuscaloosa, AL HUD Metro FMR Area",Tuscaloosa County,2p3c,12922.9236,12702.2532,14433.1056,18858.9048,9285.01248,16583.73,11030.98464,95816.9184,70579.91406
63,AL,TRUE,"Tuscaloosa, AL HUD Metro FMR Area",Tuscaloosa County,2p4c,12922.9236,15544.5132,14501.4996,21584.2224,10314.87528,16583.73,11157.80496,102609.5628,70579.91406
64,AL,TRUE,"Walker County, AL HUD Metro FMR Area",Walker County,1p0c,6552,3019.1616,10817.02812,5845.47984,3468.00912,0,5635.19532,35336.874,59071.25
64,AL,TRUE,"Walker County, AL HUD Metro FMR Area",Walker County,1p1c,8688,4449.51084,11513.19504,8821.218,4760.23824,5004.01752,5781.51156,49017.6912,59071.25
64,AL,TRUE,"Walker County, AL HUD Metro FMR Area",Walker County,1p2c,8688,6519.27612,12230.2932,11796.9558,5510.1954,12880.4868,6890.78544,64515.99,59071.25
64,AL,TRUE,"Walker County, AL HUD Metro FMR Area",Walker County,1p3c,10812,8697.00216,12706.32,14772.6948,7068.88116,15304.0152,8647.67208,78008.5836,59071.25
64,AL,TRUE,"Walker County, AL HUD Metro FMR Area",Walker County,1p4c,10812,10645.719,12938.7216,17748.432,7774.97832,15304.0152,8554.344,83778.2112,59071.25
64,AL,TRUE,"Walker County, AL HUD Metro FMR Area",Walker County,2p0c,6588,5535.13032,12733.0344,11690.95968,4392.68808,0,6809.19948,47749.0104,59071.25
64,AL,TRUE,"Walker County, AL HUD Metro FMR Area",Walker County,2p1c,8688,6889.02612,13406.3736,14666.6988,5644.17072,5004.01752,7720.96512,62019.252,59071.25
64,AL,TRUE,"Walker County, AL HUD Metro FMR Area",Walker County,2p2c,8688,8724.80352,13853.442,17642.436,6309.345,12880.4868,8697.50028,76796.016,59071.25
64,AL,TRUE,"Walker County, AL HUD Metro FMR Area",Walker County,2p3c,10812,10652.32248,14066.3556,20618.1744,7777.37112,15304.0152,9554.53128,88784.772,59071.25
64,AL,TRUE,"Walker County, AL HUD Metro FMR Area",Walker County,2p4c,10812,13035.8892,14090.2512,23593.9116,8641.03056,15304.0152,9205.21068,94682.3088,59071.25
65,AL,FALSE,"Washington County, AL",Washington County,1p0c,5868,3320.04012,11927.43756,5686.79004,3329.18952,0,5738.3946,35869.8516,54296.50781
65,AL,FALSE,"Washington County, AL",Washington County,1p1c,7776,4892.9322,12781.002,8495.9568,4590.45372,4919.139,5838.00408,49293.486,54296.50781
65,AL,FALSE,"Washington County, AL",Washington County,1p2c,7776,7168.96368,13580.5404,11305.12356,5415.1494,11818.62888,6745.55856,63809.9652,54296.50781
65,AL,FALSE,"Washington County, AL",Washington County,1p3c,10224,9563.71284,14119.9692,14114.2908,7169.86884,13941.5496,8568.97632,77702.3676,54296.50781
65,AL,FALSE,"Washington County, AL",Washington County,1p4c,10224,11706.63204,15032.1252,16923.4572,7946.33352,13941.5496,8781.31272,84555.4104,54296.50781
65,AL,FALSE,"Washington County, AL",Washington County,2p0c,6048,6086.74068,13746.1848,11373.58008,4396.89516,0,6982.72632,48634.128,54296.50781
65,AL,FALSE,"Washington County, AL",Washington County,2p1c,7776,7575.56172,14497.8504,14182.746,5562.4764,4919.139,7774.6794,62288.4552,54296.50781
65,AL,FALSE,"Washington County, AL",Washington County,2p2c,7776,9594.28488,15005.124,16991.9136,6293.93916,11818.62888,8539.02324,76018.9164,54296.50781
65,AL,FALSE,"Washington County, AL",Washington County,2p3c,10224,11713.89336,15955.8912,19801.0812,7948.96368,13941.5496,9646.31256,89231.6892,54296.50781
65,AL,FALSE,"Washington County, AL",Washington County,2p4c,10224,14334.9972,16029.3492,22610.2476,8898.6936,13941.5496,9385.96068,95424.7968,54296.50781
